Math,Physics,Chemistry,Grade,Total_Score,Average_Score,Max_Score,Min_Score,Score_Range,Score_Std,Pass_Fail,Is_Above_Average,Math_Level,Physics_Level,Chemistry_Level
68,71,12,D,151,50.333333333333336,71,12,59,33.231511150312336,1,0,Medium,High,Low
64,94,10,C,168,56.0,94,10,84,42.567593307585526,1,1,Medium,High,Low
21,89,12,D,122,40.666666666666664,89,12,77,42.099089459670424,1,0,Low,High,Low
76,31,42,D,149,49.666666666666664,76,31,45,23.459184413217212,1,0,High,Low,Medium
97,79,81,A,257,85.66666666666667,97,79,18,9.865765724632496,1,1,High,High,High
66,62,70,B,198,66.0,70,62,8,4.0,1,1,Medium,Medium,Medium
46,33,50,D,129,43.0,50,33,17,8.888194417315589,1,0,Medium,Low,Medium
15,69,37,D,121,40.333333333333336,69,15,54,27.15388247255507,1,0,Low,Medium,Low
96,29,22,D,147,49.0,96,22,74,40.85339643163099,1,0,High,Low,Low
100,65,25,B,190,63.333333333333336,100,25,75,37.52776749732568,1,1,High,Medium,Low
14,34,99,D,147,49.0,99,14,85,44.44097208657794,1,0,Low,Low,High
99,99,72,A,270,90.0,99,72,27,15.588457268119896,1,1,High,High,High
18,74,87,C,179,59.666666666666664,87,18,69,36.665151483845435,1,1,Low,High,High
91,75,55,B+,221,73.66666666666667,91,55,36,18.036999011291577,1,1,High,High,Medium
89,15,62,C,166,55.333333333333336,89,15,74,37.4477413649119,1,1,High,Low,Medium
52,18,66,D,136,45.333333333333336,66,18,48,24.684678108764825,1,0,Medium,Low,Medium
94,46,15,C,155,51.666666666666664,94,15,79,39.80368492154129,1,0,High,Medium,Low
92,35,92,B+,219,73.0,92,35,57,32.90896534380867,1,1,High,Low,High
93,14,88,B,195,65.0,93,14,79,44.23799272118933,1,1,High,Low,High
70,30,80,C,180,60.0,80,30,50,26.457513110645905,1,1,Medium,Low,High
56,99,84,B+,239,79.66666666666667,99,56,43,21.82506204649447,1,1,Medium,High,High
59,35,58,D,152,50.666666666666664,59,35,24,13.576941236277534,1,0,Medium,Low,Medium
73,70,99,B+,242,80.66666666666667,99,70,29,15.947831618540913,1,1,High,Medium,High
72,71,26,C,169,56.333333333333336,72,26,46,26.27419519858474,1,1,High,High,Low
29,68,23,D,120,40.0,68,23,45,24.43358344574123,1,0,Low,Medium,Low
13,87,64,C,164,54.666666666666664,87,13,74,37.87259343289463,1,0,Low,High,Medium
91,88,82,A,261,87.0,91,82,9,4.58257569495584,1,1,High,High,High
51,19,81,D,151,50.333333333333336,81,19,62,31.00537587795596,1,0,Medium,Low,High
67,51,83,B,201,67.0,83,51,32,16.0,1,1,Medium,Medium,High
59,19,31,D,109,36.333333333333336,59,19,40,20.526405757787536,1,0,Medium,Low,Low
57,62,74,B,193,64.33333333333333,74,57,17,8.736894948054106,1,1,Medium,Medium,High
45,64,32,D,141,47.0,64,32,32,16.09347693943108,1,0,Medium,Medium,Low
78,88,21,B,187,62.333333333333336,88,21,67,36.143233576055884,1,1,High,High,Low
16,43,57,D,116,38.666666666666664,57,16,41,20.840665376454115,1,0,Low,Medium,Medium
93,23,76,B,192,64.0,93,23,70,36.51027252705737,1,1,High,Low,High
74,30,42,D,146,48.666666666666664,74,30,44,22.744962812309307,1,0,High,Low,Medium
38,96,47,C,181,60.333333333333336,96,38,58,31.214312956291913,1,1,Low,High,Medium
57,56,10,D,123,41.0,57,10,47,26.851443164195103,1,0,Medium,Medium,Low
34,68,91,B,193,64.33333333333333,91,34,57,28.676354952004157,1,1,Low,Medium,High
11,94,22,D,127,42.333333333333336,94,11,83,45.08140784551136,1,0,Low,High,Low
10,56,72,D,138,46.0,72,10,62,32.18695387886216,1,0,Low,Medium,High
92,50,62,B,204,68.0,92,50,42,21.633307652783937,1,1,High,Medium,Medium
60,18,57,D,135,45.0,60,18,42,23.430749027719962,1,0,Medium,Low,Medium
29,81,66,C,176,58.666666666666664,81,29,52,26.764404221527766,1,1,Low,High,Medium
58,23,76,C,157,52.333333333333336,76,23,53,26.950572040929544,1,0,Medium,Low,High
46,55,95,B,196,65.33333333333333,95,46,49,26.083200212652844,1,1,Medium,Medium,High
30,33,36,D,99,33.0,36,30,6,3.0,1,0,Low,Low,Low
28,71,86,B,185,61.666666666666664,86,28,58,30.105370506494904,1,1,Low,High,High
31,92,14,D,137,45.666666666666664,92,14,78,41.0162569395762,1,0,Low,High,Low
74,48,53,C,175,58.333333333333336,74,48,26,13.79613472438325,1,1,High,Medium,Medium
50,52,59,C,161,53.666666666666664,59,50,9,4.725815626252609,1,0,Medium,Medium,Medium
58,45,100,B,203,67.66666666666667,100,45,55,28.74601421646718,1,1,Medium,Medium,High
37,61,25,D,123,41.0,61,25,36,18.33030277982336,1,0,Low,Medium,Low
86,34,54,C,174,58.0,86,34,52,26.229754097208,1,1,High,Low,Medium
60,100,37,B,197,65.66666666666667,100,37,63,31.879983270593687,1,1,Medium,High,Low
85,17,72,C,174,58.0,85,17,68,36.09709129556009,1,1,High,Low,High
15,14,42,F,71,23.666666666666668,42,14,28,15.88500340992514,0,0,Low,Low,Medium
54,20,44,D,118,39.333333333333336,54,20,34,17.473789896108208,1,0,Medium,Low,Medium
37,25,47,D,109,36.333333333333336,47,25,22,11.015141094572202,1,0,Low,Low,Medium
62,58,68,B,188,62.666666666666664,68,58,10,5.033222956847167,1,1,Medium,Medium,Medium
81,10,75,C,166,55.333333333333336,81,10,71,39.3742724800514,1,1,High,Low,High
66,19,17,D,102,34.0,66,17,49,27.730849247724095,1,0,Medium,Low,Low
73,92,46,B,211,70.33333333333333,92,46,46,23.115651263447745,1,1,High,High,Medium
94,67,18,C,179,59.666666666666664,94,18,76,38.52704677669096,1,1,High,Medium,Low
48,66,10,D,124,41.333333333333336,66,10,56,28.589042189855423,1,0,Medium,Medium,Low
69,94,72,B+,235,78.33333333333333,94,69,25,13.650396819628847,1,1,Medium,High,High
77,14,87,C,178,59.333333333333336,87,14,73,39.576929306520654,1,1,High,Low,High
48,53,56,C,157,52.333333333333336,56,48,8,4.041451884327381,1,0,Medium,Medium,Medium
53,63,26,D,142,47.333333333333336,63,26,37,19.139836293274122,1,0,Medium,Medium,Low
26,77,83,B,186,62.0,83,26,57,31.32091952673165,1,1,Low,High,High
68,25,60,C,153,51.0,68,25,43,22.869193252058544,1,0,Medium,Low,Medium
30,68,37,D,135,45.0,68,30,38,20.223748416156685,1,0,Low,Medium,Low
12,85,82,C,179,59.666666666666664,85,12,73,41.30778780488412,1,1,Low,High,High
80,19,55,C,154,51.333333333333336,80,19,61,30.664855018951798,1,0,High,Low,Medium
32,47,55,D,134,44.666666666666664,55,32,23,11.676186592091328,1,0,Low,Medium,Medium
61,50,20,D,131,43.666666666666664,61,20,41,21.221058723196006,1,0,Medium,Medium,Low
48,74,31,C,153,51.0,74,31,43,21.656407827707714,1,0,Medium,High,Low
17,78,82,C,177,59.0,82,17,65,36.42801120017397,1,1,Low,High,High
90,10,79,C,179,59.666666666666664,90,10,80,43.3628104870214,1,1,High,Low,High
36,39,93,C,168,56.0,93,36,57,32.07802986469088,1,1,Low,Low,High
26,11,80,D,117,39.0,80,11,69,36.29049462324811,1,0,Low,Low,High
68,11,95,C,174,58.0,95,11,84,42.883563284783136,1,1,Medium,Low,High
66,15,17,F,98,32.666666666666664,66,15,51,28.88482877451991,0,0,Medium,Low,Low
19,20,70,D,109,36.333333333333336,70,19,51,29.160475533388226,1,0,Low,Low,Medium
21,21,17,F,59,19.666666666666668,21,17,4,2.3094010767585034,0,0,Low,Low,Low
18,95,100,B+,213,71.0,100,18,82,45.967379738244816,1,1,Low,High,High
17,82,71,C,170,56.666666666666664,82,17,65,34.78984526170436,1,1,Low,High,High
87,62,64,B+,213,71.0,87,62,25,13.892443989449804,1,1,High,Medium,Medium
16,17,80,D,113,37.666666666666664,80,16,64,36.66515148384544,1,0,Low,Low,High
84,17,26,D,127,42.333333333333336,84,17,67,36.363901514184825,1,0,High,Low,Low
77,95,96,A,268,89.33333333333333,96,77,19,10.692676621563628,1,1,High,High,High
45,85,36,C,166,55.333333333333336,85,36,49,26.083200212652844,1,1,Medium,High,Low
65,30,47,D,142,47.333333333333336,65,30,35,17.502380790433435,1,0,Medium,Low,Medium
62,17,99,C,178,59.333333333333336,99,17,82,41.06498914322678,1,1,Medium,Low,High
89,96,85,A,270,90.0,96,85,11,5.5677643628300215,1,1,High,High,High
82,83,41,B,206,68.66666666666667,83,41,42,23.96525262402492,1,1,High,High,Medium
66,61,45,C,172,57.333333333333336,66,45,21,10.96965511460289,1,1,Medium,Medium,Medium
41,43,86,C,170,56.666666666666664,86,41,45,25.423086620891123,1,1,Medium,Medium,High
16,88,63,C,167,55.666666666666664,88,16,72,36.555893277737496,1,1,Low,High,Medium
12,98,55,C,165,55.0,98,12,86,43.0,1,1,Low,High,Medium
38,34,75,D,147,49.0,75,34,41,22.60530911091463,1,0,Low,Low,High
64,82,49,B,195,65.0,82,49,33,16.522711641858304,1,1,Medium,High,Medium
19,72,33,D,124,41.333333333333336,72,19,53,27.465129406819358,1,0,Low,High,Low
45,94,62,B,201,67.0,94,45,49,24.879710609249457,1,1,Medium,High,Medium
34,52,18,D,104,34.666666666666664,52,18,34,17.009801096230767,1,0,Low,Medium,Low
47,64,13,D,124,41.333333333333336,64,13,51,25.967928938083094,1,0,Medium,Medium,Low
87,29,21,D,137,45.666666666666664,87,21,66,36.018513757973594,1,0,High,Low,Low
24,42,55,D,121,40.333333333333336,55,24,31,15.56705923844749,1,0,Low,Medium,Medium
80,70,84,B+,234,78.0,84,70,14,7.211102550927978,1,1,High,Medium,High
29,64,37,D,130,43.333333333333336,64,29,35,18.339392937971894,1,0,Low,Medium,Low
45,52,91,B,188,62.666666666666664,91,45,46,24.78574859336174,1,1,Medium,Medium,High
12,15,58,F,85,28.333333333333332,58,12,46,25.73583752927682,0,0,Low,Low,Medium
84,97,78,A,259,86.33333333333333,97,78,19,9.71253485622231,1,1,High,High,High
18,96,30,D,144,48.0,96,18,78,42.0,1,0,Low,High,Low
50,86,90,B+,226,75.33333333333333,90,50,40,22.03028218914441,1,1,Medium,High,High
78,59,93,B+,230,76.66666666666667,93,59,34,17.03917055884274,1,1,High,Medium,High
51,17,97,C,165,55.0,97,17,80,40.149719799769464,1,1,Medium,Low,High
33,67,75,C,175,58.333333333333336,75,33,42,22.300971578236975,1,1,Low,Medium,High
52,74,20,D,146,48.666666666666664,74,20,54,27.15388247255507,1,0,Medium,High,Low
38,52,51,D,141,47.0,52,38,14,7.810249675906654,1,0,Low,Medium,Medium
95,77,35,B,207,69.0,95,35,60,30.789608636681304,1,1,High,High,Low
92,73,13,C,178,59.333333333333336,92,13,79,41.23509831846328,1,1,High,High,Low
85,66,55,B,206,68.66666666666667,85,55,30,15.17673658377628,1,1,High,Medium,Medium
63,54,68,B,185,61.666666666666664,68,54,14,7.094598884597588,1,1,Medium,Medium,Medium
69,16,54,D,139,46.333333333333336,69,16,53,27.31910198621714,1,0,Medium,Low,Medium
20,83,84,B,187,62.333333333333336,84,20,64,36.665151483845435,1,1,Low,High,High
20,82,90,B,192,64.0,90,20,70,38.31448812133603,1,1,Low,High,High
50,90,81,B+,221,73.66666666666667,90,50,40,20.984120980716188,1,1,Medium,High,High
41,63,52,C,156,52.0,63,41,22,11.0,1,0,Medium,Medium,Medium
22,87,48,C,157,52.333333333333336,87,22,65,32.715949219506584,1,0,Low,High,Medium
70,20,52,D,142,47.333333333333336,70,20,50,25.32455988429677,1,0,Medium,Low,Medium
96,56,32,B,184,61.333333333333336,96,32,64,32.331615074619044,1,1,High,Medium,Low
73,52,57,C,182,60.666666666666664,73,52,21,10.969655114602888,1,1,High,Medium,Medium
18,91,32,D,141,47.0,91,18,73,38.742741255621034,1,0,Low,High,Low
95,17,64,C,176,58.666666666666664,95,17,78,39.272551907577046,1,1,High,Low,Medium
59,23,32,D,114,38.0,59,23,36,18.734993995195193,1,0,Medium,Low,Low
22,98,81,B,201,67.0,98,22,76,39.88734135035826,1,1,Low,High,High
23,94,21,D,138,46.0,94,21,73,41.58124577258358,1,0,Low,High,Low
92,54,55,B,201,67.0,92,54,38,21.656407827707714,1,1,High,Medium,Medium
57,53,74,B,184,61.333333333333336,74,53,21,11.150485789118488,1,1,Medium,Medium,High
21,48,28,F,97,32.333333333333336,48,21,27,14.0118997046558,0,0,Low,Medium,Low
63,79,30,C,172,57.333333333333336,79,30,49,24.98666310921355,1,1,Medium,High,Low
39,20,80,D,139,46.333333333333336,80,20,60,30.6648550189518,1,0,Low,Low,High
88,25,43,C,156,52.0,88,25,63,32.449961479175904,1,0,High,Low,Medium
77,100,90,A,267,89.0,100,77,23,11.532562594670797,1,1,High,High,High
54,63,69,B,186,62.0,69,54,15,7.54983443527075,1,1,Medium,Medium,Medium
15,70,27,D,112,37.333333333333336,70,15,55,28.919428302325294,1,0,Low,Medium,Low
45,15,35,F,95,31.666666666666668,45,15,30,15.275252316519467,0,0,Medium,Low,Low
66,17,13,F,96,32.0,66,13,53,29.512709126747414,0,0,Medium,Low,Low
10,80,42,D,132,44.0,80,10,70,35.04283093587046,1,0,Low,High,Medium
84,79,36,B,199,66.33333333333333,84,36,48,26.38812864401971,1,1,High,High,Low
91,24,41,C,156,52.0,91,24,67,34.828149534535996,1,0,High,Low,Medium
11,95,98,B,204,68.0,98,11,87,49.38623289946298,1,1,Low,High,High
50,36,42,D,128,42.666666666666664,50,36,14,7.023769168568493,1,0,Medium,Low,Medium
76,62,94,B+,232,77.33333333333333,94,62,32,16.041612554021288,1,1,High,Medium,High
84,27,34,D,145,48.333333333333336,84,27,57,31.085902485424697,1,0,High,Low,Low
41,19,99,C,159,53.0,99,19,80,41.32795663954365,1,0,Medium,Low,High
66,84,15,C,165,55.0,84,15,69,35.79106033634656,1,1,Medium,High,Low
64,45,64,C,173,57.666666666666664,64,45,19,10.969655114602888,1,1,Medium,Medium,Medium
57,14,46,D,117,39.0,57,14,43,22.338307903688676,1,0,Medium,Low,Medium
78,22,36,D,136,45.333333333333336,78,22,56,29.143323992525858,1,0,High,Low,Low
40,33,11,F,84,28.0,40,11,29,15.132745950421556,0,0,Low,Low,Low
47,19,16,F,82,27.333333333333332,47,16,31,17.09775813764288,0,0,Medium,Low,Low
18,47,68,D,133,44.333333333333336,68,18,50,25.106440076867393,1,0,Low,Medium,Medium
91,68,91,A,250,83.33333333333333,91,68,23,13.279056191361391,1,1,High,Medium,High
19,76,41,D,136,45.333333333333336,76,19,57,28.746014216467184,1,0,Low,High,Medium
95,43,86,B+,224,74.66666666666667,95,43,52,27.790885796126275,1,1,High,Medium,High
30,23,96,D,149,49.666666666666664,96,23,73,40.27819923151149,1,0,Low,Low,High
30,11,45,F,86,28.666666666666668,45,11,34,17.03917055884274,0,0,Low,Low,Medium
35,84,76,B,195,65.0,84,35,49,26.28687885618983,1,1,Low,High,High
54,46,23,D,123,41.0,54,23,31,16.09347693943108,1,0,Medium,Medium,Low
49,38,14,D,101,33.666666666666664,49,14,35,17.897858344878397,1,0,Medium,Low,Low
54,60,29,D,143,47.666666666666664,60,29,31,16.441816606851365,1,0,Medium,Medium,Low
39,60,40,D,139,46.333333333333336,60,39,21,11.846237095944574,1,0,Low,Medium,Low
72,95,40,B,207,69.0,95,40,55,27.622454633866266,1,1,High,High,Low
60,56,54,C,170,56.666666666666664,60,54,6,3.055050463303893,1,1,Medium,Medium,Medium
32,49,26,D,107,35.666666666666664,49,26,23,11.930353445448853,1,0,Low,Medium,Low
13,33,32,F,78,26.0,33,13,20,11.269427669584644,0,0,Low,Low,Low
30,57,69,C,156,52.0,69,30,39,19.974984355438178,1,0,Low,Medium,Medium
86,27,59,C,172,57.333333333333336,86,27,59,29.53528962670475,1,1,High,Low,Medium
64,87,70,B+,221,73.66666666666667,87,64,23,11.930353445448853,1,1,Medium,High,Medium
57,18,76,D,151,50.333333333333336,76,18,58,29.56912804486012,1,0,Medium,Low,High
62,88,42,B,192,64.0,88,42,46,23.065125189341593,1,1,Medium,High,Medium
15,93,76,B,184,61.333333333333336,93,15,78,41.01625693957621,1,1,Low,High,High
99,35,79,B+,213,71.0,99,35,64,32.7414110874898,1,1,High,Low,High
49,36,42,D,127,42.333333333333336,49,36,13,6.506407098647712,1,0,Medium,Low,Medium
61,50,65,C,176,58.666666666666664,65,50,15,7.767453465154029,1,1,Medium,Medium,Medium
88,69,23,C,180,60.0,88,23,65,33.421549934136806,1,1,High,Medium,Low
94,95,16,B,205,68.33333333333333,95,16,79,45.32475409015843,1,1,High,High,Low
15,49,66,D,130,43.333333333333336,66,15,51,25.967928938083094,1,0,Low,Medium,Medium
79,62,62,B,203,67.66666666666667,79,62,17,9.814954576223638,1,1,High,Medium,Medium
91,26,51,C,168,56.0,91,26,65,32.78719262151,1,1,High,Low,Medium
47,22,70,D,139,46.333333333333336,70,22,48,24.006943440041116,1,0,Medium,Low,Medium
70,100,11,C,181,60.333333333333336,100,11,89,45.28060659193219,1,1,Medium,High,Low
59,68,28,C,155,51.666666666666664,68,28,40,20.984120980716188,1,0,Medium,Medium,Low
100,79,40,B+,219,73.0,100,40,60,30.44667469527666,1,1,High,High,Low
82,93,67,B+,242,80.66666666666667,93,67,26,13.051181300301263,1,1,High,High,Medium
20,68,76,C,164,54.666666666666664,76,20,56,30.28751117760146,1,0,Low,Medium,High
70,87,93,A,250,83.33333333333333,93,70,23,11.930353445448855,1,1,Medium,High,High
85,38,74,B,197,65.66666666666667,85,38,47,24.583192089989723,1,1,High,Low,High
96,20,25,D,141,47.0,96,20,76,42.50882261366456,1,0,High,Low,Low
41,40,17,F,98,32.666666666666664,41,17,24,13.576941236277534,0,0,Medium,Low,Low
31,27,73,D,131,43.666666666666664,73,27,46,25.482019804821856,1,0,Low,Low,High
20,49,78,D,147,49.0,78,20,58,29.0,1,0,Low,Medium,High
34,91,61,B,186,62.0,91,34,57,28.513154858766505,1,1,Low,High,Medium
61,95,87,A,243,81.0,95,61,34,17.776388834631177,1,1,Medium,High,High
89,41,74,B,204,68.0,89,41,48,24.55605831561735,1,1,High,Medium,High
10,35,88,D,133,44.333333333333336,88,10,78,39.82880029995045,1,0,Low,Low,High
88,63,72,B+,223,74.33333333333333,88,63,25,12.662279942148386,1,1,High,Medium,High
60,54,68,C,182,60.666666666666664,68,54,14,7.023769168568493,1,1,Medium,Medium,Medium
63,29,100,B,192,64.0,100,29,71,35.510561809129406,1,1,Medium,Low,High
48,70,47,C,165,55.0,70,47,23,13.0,1,1,Medium,Medium,Medium
49,60,62,C,171,57.0,62,49,13,7.0,1,1,Medium,Medium,Medium
56,15,37,D,108,36.0,56,15,41,20.518284528683193,1,0,Medium,Low,Low
74,98,29,B,201,67.0,98,29,69,35.02855977627399,1,1,High,High,Low
81,21,59,C,161,53.666666666666664,81,21,60,30.35347316755256,1,0,High,Low,Medium
63,43,39,D,145,48.333333333333336,63,39,24,12.858201014657272,1,0,Medium,Medium,Low
89,22,63,C,174,58.0,89,22,67,33.77869150810907,1,1,High,Low,Medium
89,78,80,A,247,82.33333333333333,89,78,11,5.8594652770823155,1,1,High,High,High
43,46,29,D,118,39.333333333333336,46,29,17,9.073771725877467,1,0,Medium,Medium,Low
31,32,11,F,74,24.666666666666668,32,11,21,11.846237095944574,0,0,Low,Low,Low
67,69,62,B,198,66.0,69,62,7,3.605551275463989,1,1,Medium,Medium,Medium
28,19,53,D,100,33.333333333333336,53,19,34,17.61628034896508,1,0,Low,Low,Medium
50,79,24,C,153,51.0,79,24,55,27.51363298439521,1,0,Medium,High,Low
17,92,41,D,150,50.0,92,17,75,38.301436004411116,1,0,Low,High,Medium
71,100,15,B,186,62.0,100,15,85,43.2087954009366,1,1,High,High,Low
66,28,28,D,122,40.666666666666664,66,28,38,21.939310229205777,1,0,Medium,Low,Low
13,60,37,D,110,36.666666666666664,60,13,47,23.501772982763097,1,0,Low,Medium,Low
70,55,82,B,207,69.0,82,55,27,13.527749258468683,1,1,Medium,Medium,High
53,26,74,C,153,51.0,74,26,48,24.06241883103193,1,0,Medium,Low,High
63,41,75,C,179,59.666666666666664,75,41,34,17.243356208503418,1,1,Medium,Medium,High
89,65,41,B,195,65.0,89,41,48,24.0,1,1,High,Medium,Medium
46,44,52,D,142,47.333333333333336,52,44,8,4.163331998932266,1,0,Medium,Medium,Medium
77,62,68,B,207,69.0,77,62,15,7.54983443527075,1,1,High,Medium,Medium
22,65,35,D,122,40.666666666666664,65,22,43,22.052966542697455,1,0,Low,Medium,Low
54,90,70,B+,214,71.33333333333333,90,54,36,18.036999011291577,1,1,Medium,High,Medium
91,36,47,C,174,58.0,91,36,55,29.103264421710495,1,1,High,Low,Medium
88,38,89,B+,215,71.66666666666667,89,38,51,29.160475533388226,1,1,High,Low,High
97,28,94,B+,219,73.0,97,28,69,39.0,1,1,High,Low,High
47,20,23,F,90,30.0,47,20,27,14.798648586948742,0,0,Medium,Low,Low
42,54,72,C,168,56.0,72,42,30,15.0996688705415,1,1,Medium,Medium,High
65,32,70,C,167,55.666666666666664,70,32,38,20.64784088793144,1,1,Medium,Low,Medium
13,16,46,F,75,25.0,46,13,33,18.24828759089466,0,0,Low,Low,Medium
19,59,63,D,141,47.0,63,19,44,24.331050121192877,1,0,Low,Medium,Medium
50,64,67,C,181,60.333333333333336,67,50,17,9.073771725877467,1,1,Medium,Medium,Medium
37,20,47,D,104,34.666666666666664,47,20,27,13.650396819628845,1,0,Low,Low,Medium
46,100,87,B+,233,77.66666666666667,100,46,54,28.18391976523729,1,1,Medium,High,High
25,32,21,F,78,26.0,32,21,11,5.5677643628300215,0,0,Low,Low,Low
41,14,52,D,107,35.666666666666664,52,14,38,19.55334583474995,1,0,Medium,Low,Medium
23,84,49,C,156,52.0,84,23,61,30.610455730027933,1,0,Low,High,Medium
95,60,81,B+,236,78.66666666666667,95,60,35,17.61628034896508,1,1,High,Medium,High
81,38,57,C,176,58.666666666666664,81,38,43,21.548395145191982,1,1,High,Low,Medium
17,81,40,D,138,46.0,81,17,64,32.41913015489465,1,0,Low,High,Low
14,72,81,C,167,55.666666666666664,81,14,67,36.363901514184825,1,1,Low,High,High
25,83,83,B,191,63.666666666666664,83,25,58,33.48631561299829,1,1,Low,High,High
71,14,38,D,123,41.0,71,14,57,28.61817604250837,1,0,High,Low,Low
16,40,36,F,92,30.666666666666668,40,16,24,12.858201014657274,0,0,Low,Low,Low
45,49,57,D,151,50.333333333333336,57,45,12,6.110100926607787,1,0,Medium,Medium,Medium
97,23,94,B+,214,71.33333333333333,97,23,74,41.88476254359494,1,1,High,Low,High
22,29,54,D,105,35.0,54,22,32,16.822603841260722,1,0,Low,Low,Medium
94,28,64,B,186,62.0,94,28,66,33.04542328371661,1,1,High,Low,Medium
16,63,66,D,145,48.333333333333336,66,16,50,28.04163571073081,1,0,Low,Medium,Medium
99,82,96,A+,277,92.33333333333333,99,82,17,9.073771725877467,1,1,High,High,High
34,84,97,B+,215,71.66666666666667,97,34,63,33.26158945891392,1,1,Low,High,High
62,15,89,C,166,55.333333333333336,89,15,74,37.4477413649119,1,1,Medium,Low,High
85,40,20,D,145,48.333333333333336,85,20,65,33.291640592396966,1,0,High,Low,Low
45,26,77,D,148,49.333333333333336,77,26,51,25.77466456296441,1,0,Medium,Low,High
33,76,63,C,172,57.333333333333336,76,33,43,22.052966542697455,1,1,Low,High,Medium
29,65,45,D,139,46.333333333333336,65,29,36,18.036999011291577,1,0,Low,Medium,Medium
91,19,33,D,143,47.666666666666664,91,19,72,38.17503547258775,1,0,High,Low,Low
31,10,79,D,120,40.0,79,10,69,35.369478367654786,1,0,Low,Low,High
33,79,19,D,131,43.666666666666664,79,19,60,31.390019645316144,1,0,Low,High,Low
90,86,84,A,260,86.66666666666667,90,84,6,3.055050463303893,1,1,High,High,High
31,41,10,F,82,27.333333333333332,41,10,31,15.821925715074423,0,0,Low,Medium,Low
66,100,59,B+,225,75.0,100,59,41,21.93171219946131,1,1,Medium,High,Medium
